Código Único,Nombre de inversión,ARCHIVO_ORIGEN,UBIGEO_DESDE_NOMBRE,UBIGEO_VALIDADO_PMI,UBIGEO_FINAL_VALIDADO,PMI_ENCONTRADO,COINCIDE_NOMBRE_PMI,METODO_EXTRACCION_UBIGEO,CONFIANZA_UBIGEO,ESTADO_UBIGEO,UBIGEOS_CANDIDATOS,OBSERVACION_UBIGEO
2202842.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO SEXESHITA, DISTRITO DE SAN LUIS DE LUCMA - CUTERVO - CAJAMARCA",Cartera_260824-123814.xlsx,060610,,060610,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060610,Coincidencia exacta y única por nombre
2295628.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE EL CHALLUAL , DISTRITO DE ALTO BIAVO - BELLAVISTA - SAN MARTIN",Cartera_260824-123814.xlsx,220202,,220202,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220202,Coincidencia exacta y única por nombre
2270790.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE SANTA ROSA DE CHAQUICOCHA , DISTRITO DE SANTO DOMINGO DE ACOBAMBA - HUANCAYO - JUNIN",Cartera_260824-123814.xlsx,120135,,120135,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120135,Coincidencia exacta y única por nombre
2252177.0,"REHABILITACION DE LAS REDES DE AGUA Y ALCANTARILLADO DE LOS SECTORES CIRCUNVALACION CUAJONE, MIGUEL GRAU, LOS OLIVOS Y MIRAMAR PARTE ALTA, DISTRITO Y PROVINCIA DE ILO, REGION MOQUEGUA",Cartera_260824-123814.xlsx,,180301,180301,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ILO"
2262934.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO BASICO EN LA LOCALIDAD DE LUCMABAMBA , DISTRITO DE CHOLON - MARANON - HUANUCO",Cartera_260824-123814.xlsx,100702,,100702,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100702,Coincidencia exacta y única por nombre
2281449.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO ALTO CHICHIRENE , DISTRITO DE PANGOA - SATIPO - JUNIN",Cartera_260824-123814.xlsx,120606,,120606,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120606,Coincidencia exacta y única por nombre
2166795.0,"AMPLIACION, RENOVACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE CHIVAY,PROVINCIA DE CAYLLOMA, AREQUIPA",Cartera_260824-123814.xlsx,,040501,040501,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: CHIVAY"
2196730.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE CONGONA , DISTRITO DE CANARIS - FERRENAFE - LAMBAYEQUE",Cartera_260824-123814.xlsx,140202,,140202,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,140202,Coincidencia exacta y única por nombre
2168847.0,CONSTRUCCIÓN DEL SISTEMA DE AGUA  POTABLE  Y  SANEAMIENTO BÁSICO DE LA LOCALIDAD DE CHILACO SUR- DISTRITO DE SULLANA - PROVINCIA DE SULLANA - DEPARTAMENTO PIURA,Cartera_260824-123814.xlsx,200601,,200601,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200601,Coincidencia exacta y única por nombre
2466387.0,CREACION DEL SERVICIO DE AGUA Y DESAGUE EN LA COMUNIDAD DE WASHIENTSA  DISTRITO DE ANDOAS - PROVINCIA DE DATEM DEL MARAÑON - DEPARTAMENTO DE LORETO,Cartera_260824-123814.xlsx,160706,,160706,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160706,Coincidencia exacta y única por nombre
2235515.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO PENA BLANCA , DISTRITO DE PAMPAS DE HOSPITAL - TUMBES - TUMBES",Cartera_260824-123814.xlsx,240104,,240104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,240104,Coincidencia exacta y única por nombre
2200859.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE ALFONSO UGARTE , DISTRITO DE CAYNARACHI - LAMAS - SAN MARTIN",Cartera_260824-123814.xlsx,220504,,220504,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220504,Coincidencia exacta y única por nombre
2202940.0,"INSTALACIÓN  DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO  EN LA LOCALIDAD DE TAURIPAMPA, DISTRITO DE LAJAS, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA",Cartera_260824-123814.xlsx,060410,,060410,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060410,Coincidencia exacta y única por nombre
2243422.0,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA Y SANEAMIENTO DE LA VILLA DE ACOBAMBA DEL DISTRITO DE APARICIO POMARES - PROVINCIA DE YAROWILCA - DEPARTAMENTO DE HUANUCO,Cartera_260824-123814.xlsx,101104,,101104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,101104,Coincidencia exacta y única por nombre
2265352.0,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO SANTA ELENA , DISTRITO DE SOCOTA - CUTERVO - CAJAMARCA",Cartera_260824-123814.xlsx,060614,,060614,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060614,Coincidencia exacta y única por nombre
2235707.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE EL LIRIO , DISTRITO DE PACCHA - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,,060413,060413,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"120806, 060413, 120423",Distrito PACCHA es ambiguo y no se extrajo provincia | Validado por PMI: PACCHA
2235611.0,"AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE SANEAMIENTO EN EL CENTRO POBLADO DE PAMPA HERMOSA¿DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN LORETO",Cartera_260824-123814.xlsx,160304,,160304,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160304,Coincidencia exacta y única por nombre
2636419.0,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN CASERIO DE SANTA RITA , Y EL SECTOR NUEVO PIURITA   DISTRITO DE CALLAYUC DE LA PROVINCIA DE CUTERVO DEL DEPARTAMENTO DE CAJAMARCA",Cartera_260824-123814.xlsx,,060602,060602,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito CALLAYUC DE no encontrado en GPKG | Validado por PMI: CALLAYUC
2335912.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y CREACIÓN DEL SISTEMA DE ALCANTARILLADO EN LA LOCALIDAD DE CANA EDÉN, DISTRITO DE RIO TAMBO - SATIPO - JUNIN",Cartera_260824-123814.xlsx,120608,,120608,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120608,Coincidencia exacta y única por nombre
2170953.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO DE LA LOCALIDAD DE COCHABAMBA, DISTRITO SAN LUIS, PROVINCIA CARLOS FERMÍN FITZCARRALD, REGIÓN ANCASH",Cartera_260824-123814.xlsx,,020701,020701,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: SAN LUIS"
2235610.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE LAS PALMAS , DISTRITO DE PACCHA - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,,060413,060413,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"120806, 060413, 120423",Distrito PACCHA es ambiguo y no se extrajo provincia | Validado por PMI: PACCHA
2595054.0," MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE CRUZ LOMAS,   DISTRITO DE PROVIDENCIA DE LA PROVINCIA DE LUYA DEL DEPARTAMENTO DE AMAZONAS",Cartera_260824-123814.xlsx,,010515,010515,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito PROVIDENCIA DE no encontrado en GPKG | Validado por PMI: PROVIDENCIA
2308375.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DE SANEAMIENTO DEL CENTRO POBLADO DE AMANGAY , DISTRITO DE HUAYO - PATAZ - LA LIBERTAD",Cartera_260824-123814.xlsx,130806,,130806,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130806,Coincidencia exacta y única por nombre
2263854.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE QUEUNA GRANDE , DISTRITO DE HUANCARANI - PAUCARTAMBO - CUSCO",Cartera_260824-123814.xlsx,081105,,081105,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,081105,Coincidencia exacta y única por nombre
2606578.0,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE JICATE BAJO   DISTRITO DE HUANCABAMBA DE LA PROVINCIA DE HUANCABAMBA DEL DEPARTAMENTO DE PIURA,Cartera_260824-123814.xlsx,,200301,200301,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito HUANCABAMBA DE no encontrado en GPKG | Validado por PMI: HUANCABAMBA
2259273.0,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD YANAHUANCA , DISTRITO DE MARCARA - CARHUAZ - ANCASH",Cartera_260824-123814.xlsx,020606,,020606,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,020606,Coincidencia exacta y única por nombre
2436607.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y TRATAMIENTO DE EXCRETAS  EN LA LOCALIDAD DE LICLAPAMPA Y HUAPA CHACUN DEL DISTRITO DE JESUS - PROVINCIA DE LAURICOCHA - DEPARTAMENTO DE HUANUCO,Cartera_260824-123814.xlsx,101001,,101001,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,101001,Coincidencia resuelta usando provincia LAURICOCHA
2569906.0,"CREACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LOS CASERIOS MARCOPAMPA, CARDA, SANTA ROSA, SALITRE, MISQUIMACHAY Y CATAHUA,  DISTRITO DE SAN FELIPE - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA",Cartera_260824-123814.xlsx,060810,,060810,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060810,Coincidencia exacta y única por nombre
2235536.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO DE SAN MARTIN DE PAJONAL, DISTRITO DE CANCHAQUE - HUANCABAMBA - PIURA",Cartera_260824-123814.xlsx,200302,,200302,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200302,Coincidencia exacta y única por nombre
2235527.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO EN LA LOCALIDAD DE MUSADEN , DISTRITO DE CORTEGANA - CELENDIN - CAJAMARCA",Cartera_260824-123814.xlsx,060303,,060303,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060303,Coincidencia exacta y única por nombre
2235706.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE EDELMIRA, PROVINCIA DE SAN MARCOS - CAJAMARCA",Cartera_260824-123814.xlsx,,061001,,SI,NO,VALIDADO_PMI_POR_CUI,BAJA,REVISAR_CONFLICTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Distrito PMI (PEDRO GALVEZ) no encontrado en nombre de inversión"
2505605.0,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y RED DE ALCANTARILLADO DE LAS LOCALIDADES DE NUEVO TINGO Y BAJO TINGO  DISTRITO DE TINGO - PROVINCIA DE LUYA - DEPARTAMENTO DE AMAZONAS,Cartera_260824-123814.xlsx,010522,,010522,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010522,Coincidencia exacta y única por nombre
2260542.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DE LA LOCALIDAD DE COPAL URCO , DISTRITO DE NAPO - MAYNAS - LORETO",Cartera_260824-123814.xlsx,160107,,160107,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160107,Coincidencia exacta y única por nombre
2251237.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO HUALLA , DISTRITO DE LARES - CALCA - CUSCO",Cartera_260824-123814.xlsx,080404,,080404,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,080404,Coincidencia exacta y única por nombre
2412055.0,CREACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE SAN GABRIEL DEL DISTRITO DE URARINAS - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO,Cartera_260824-123814.xlsx,160305,,160305,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160305,Coincidencia exacta y única por nombre
2336901.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE UBS EN LOS CASERÍOS ENABEN, CHALABAMBA Y YALEN, DISTRITO BOLÍVAR, PROVINCIA DE BOLIVAR - LA LIBERTAD",Cartera_260824-123814.xlsx,,130301,130301,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: BOLIVAR"
2400849.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE SANTO TOMAS , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2235521.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE VISTA ALEGRE , DISTRITO DE SANTA ROSA - JAEN - CAJAMARCA",Cartera_260824-123814.xlsx,,060812,060812,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050507, 220304, 060812, 021510, 210504, 210808, 010610, 140114, 030710, 150139",Distrito SANTA ROSA es ambiguo y no se extrajo provincia | Validado por PMI: SANTA ROSA
2251051.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO PAITOJA , DISTRITO DE SORITOR - MOYOBAMBA - SAN MARTIN",Cartera_260824-123814.xlsx,220105,,220105,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220105,Coincidencia exacta y única por nombre
2293851.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE NUEVO CUTERVO, DISTRITO DE JEPELACIO, PROVINCIA DE MOYOBAMBA, DEPARTAMENTO DE SAN MARTIN",Cartera_260824-123814.xlsx,220104,,220104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220104,Coincidencia exacta y única por nombre
2493594.0,"CREACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LAS LOCALIDADES DE CESAR VALLEJO,  RAYANPAMPA,  JAUCHIN, TIERRA BLANCA Y LACACANCHA,,  DISTRITO DE CHUQUIS - PROVINCIA DE DOS DE MAYO - DEPARTAMENTO DE HUANUCO",Cartera_260824-123814.xlsx,100307,,100307,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100307,Coincidencia exacta y única por nombre
2287086.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE SANEAMIENTO EN EL CENTRO POBLADO BELLO HORIZONTE, DISTRITO BAJO BIAVO, PROVINCIA BELLAVISTA, REGIÓN SAN MARTÍN",Cartera_260824-123814.xlsx,,220203,220203,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: BAJO BIAVO"
2403511.0,MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE  EN EL A.H. CERRO EL PINO - DISTRITO LA VICTORIA,Cartera_260824-123814.xlsx,,150115,150115,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: LA VICTORIA"
2235261.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE BETANIA, DISTRITO DE RÍO TAMBO, PROVINCIA DE SATIPO, DEPARTAMENTO DE JUNÍN",Cartera_260824-123814.xlsx,120608,,120608,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120608,Coincidencia exacta y única por nombre
2307065.0,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE TRAPICHILLO Y ANEXOS, DISTRITO DE CUMBA - UTCUBAMBA - AMAZONAS",Cartera_260824-123814.xlsx,010703,,010703,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010703,Coincidencia exacta y única por nombre
2200853.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE CRUCE EL MOLINO , DISTRITO DE HUARANGO - SAN IGNACIO - CAJAMARCA",Cartera_260824-123814.xlsx,060903,,060903,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060903,Coincidencia exacta y única por nombre
2260173.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD NATIVA ACOLLA , DISTRITO DE PUERTO BERMUDEZ - OXAPAMPA - PASCO",Cartera_260824-123814.xlsx,190306,,190306,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,190306,Coincidencia exacta y única por nombre
2235730.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DOS DE MAYO DE ALTO CHENI DEL DISTRITO DE RIO NEGRO, PROVINCIA DE SATIPO, DEPARTAMENTO  JUNIN",Cartera_260824-123814.xlsx,120607,,120607,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120607,Coincidencia exacta y única por nombre
2254850.0,"INSTALACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE ALTO KIMIRIKI DISTRITO DE PICHANAQUI, PROVINCIA CHANCHAMAYO, DEPARTAMENTO JUNÍN",Cartera_260824-123814.xlsx,120303,,120303,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120303,Coincidencia exacta y única por nombre
2400875.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE LLANCHAMA , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2308377.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE ALTO ANAPATI , DISTRITO DE PANGOA - SATIPO - JUNIN",Cartera_260824-123814.xlsx,120606,,120606,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120606,Coincidencia exacta y única por nombre
2308376.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO CHINCHANGO, DISTRITO DE JULCAN , PROVINCIA DE JULCAN - LA LIBERTAD",Cartera_260824-123814.xlsx,130501,,130501,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130501,Coincidencia resuelta usando provincia JULCAN
2201828.0,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE MUCHQUIPATA, DISTRITO DE PANAO, PROVINCIA DE PACHITEA, DEPARTAMENTO DE HUANUCO",Cartera_260824-123814.xlsx,100801,,100801,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100801,Coincidencia exacta y única por nombre
2591586.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE LA LIBERTAD DEL  DISTRITO DE CHALAMARCA - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA,Cartera_260824-123814.xlsx,060419,,060419,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060419,Coincidencia exacta y única por nombre
2285435.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO MUCHINGUIS , DISTRITO DE RIO SANTIAGO - CONDORCANQUI - AMAZONAS",Cartera_260824-123814.xlsx,010403,,010403,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010403,Coincidencia exacta y única por nombre
2307897.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO SANTA FE DE ALTO HUACHIRIKI , DISTRITO DE PICHANAQUI - CHANCHAMAYO - JUNIN",Cartera_260824-123814.xlsx,120303,,120303,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120303,Coincidencia exacta y única por nombre
2215134.0,"MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE SAN MARCOS, DISTRITO DE UMARI - PACHITEA - HUANUCO",Cartera_260824-123814.xlsx,100804,,100804,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100804,Coincidencia exacta y única por nombre
2279630.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE MONTE GRANDE DE LA CAPILLA , DISTRITO DE HUARANGO - SAN IGNACIO - CAJAMARCA",Cartera_260824-123814.xlsx,060903,,060903,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060903,Coincidencia exacta y única por nombre
2202910.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO UNION SANTA CRUZ, DISTRITO DE RÍO TAMBO, PROVINCIA DE SATIPO, DEPARTAMENTO DE JUNÍN",Cartera_260824-123814.xlsx,120608,,120608,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120608,Coincidencia exacta y única por nombre
2235579.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO KAYACUSHA, DISTRITO DE NIEVA , PROVINCIA DE CONDORCANQUI - AMAZONAS",Cartera_260824-123814.xlsx,010401,,010401,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010401,Coincidencia exacta y única por nombre
2198630.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE UCUMAYO , DISTRITO DE TABACONAS - SAN IGNACIO - CAJAMARCA",Cartera_260824-123814.xlsx,060907,,060907,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060907,Coincidencia exacta y única por nombre
2251076.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE CARMEN CAUTIVO , DISTRITO DE TABACONAS - SAN IGNACIO - CAJAMARCA",Cartera_260824-123814.xlsx,060907,,060907,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060907,Coincidencia exacta y única por nombre
2400127.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y UNIDAD BASICA DE SANEAMIENTO (UBS) EN EL CENTRO POBLADO DE MONTEHUASI, CENTRO POBLADO DE USHUMAYO PAMPA Y CENTRO POBLADO DE PICAHUAY - DISTRITO DE UMARI - PROVINCIA DE PACHITEA - REGIÓN HUANUCO",Cartera_260824-123814.xlsx,100804,,100804,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100804,Coincidencia exacta y única por nombre
