CODIGO_UNICO,NOMBRE_INVERSION,PROVINCIA,DISTRITO,LATITUD,LONGITUD,TIPO_COORDENADA,EPS_PRESTACION,TIENE_EPS_PRESTACION,DENTRO_EPS,CATEGORIA_COORD
2673670,CREACION DEL SERVICIO DE DRENAJE PLUVIAL EN LA URBANIZACIÓN AZIRUNI III ETAPA DEL CENTRO POBLADO DE JAYLLIHUAYA   DISTRITO DE PUNO DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,PUNO,PUNO,-15.87216972904483,-69.98793908302193,OFICIAL_ORIGINAL,EMSAPUNO S.A.,SI,SI,OFICIAL
2706688,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL EN EL SECTOR SAHUARANI COMUNIDAD QUIACA AYLLU   DISTRITO DE SANDIA DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,SANDIA,-14.317673414962504,-69.44297924318903,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2701862,"REPARACION DE CASETA EN EL(LA) RESERVORIO SANTA CRUZ R-02  DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.495187012761637,-70.13426015948669,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2733350,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR LARIPATA  DEL   DISTRITO DE CABANILLAS DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO,SAN ROMAN,CABANILLAS,-15.687086078130015,-70.51020378880276,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2148859,"INSTALACION DE SISTEMA DE AGUA POTABLE EN LA COMUNIDAD CAMPESINA DE REQUENA, DISTRITO DE TARACO - HUANCANE - PUNO",HUANCANE,TARACO,-15.2978079,-69.9783213,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2173712,"AMPLIACION Y MEJORAMIENTO INTEGRAL DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE ZEPITA, DISTRITO DE ZEPITA - CHUCUITO - PUNO",CHUCUITO,ZEPITA,-16.4971752,-69.1032019,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2552304,"CONSTRUCCION DE CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y CONEXION DOMICILIARIA DE ALCANTARILLADO RENOVACION DE RED DE DISTRIBUCION Y RED DE ALCANTARILLADO ADEMÁS DE OTROS ACTIVOS EN EL(LA) AMBITO DE SERVICIO DE LA EPS NOR PUNO - AZANGARO I ETAPA,  DISTRITO DE AZANGARO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,AZANGARO,-14.913410989070664,-70.19766664550663,OFICIAL_ORIGINAL,EPS NOR PUNO S.A.,SI,SI,OFICIAL
2461724,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL BARRIO PEDRO VILCAPAZA DEL DISTRITO DE AZANGARO - PROVINCIA DE AZANGARO - DEPARTAMENTO DE PUNO,AZANGARO,AZANGARO,-14.907522419999966,-70.19697959999996,OFICIAL_ORIGINAL,EPS NOR PUNO S.A.,SI,SI,OFICIAL
2275106,"CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO  EN LAS PARCIALIDADES DE ALQUIPA, INCHUPALLA Y QUECAÑAMAYA, DEL CENTRO POBLADO DE SAN ISIDRO, DEL DISTRITO DE ILAVE, PROVINCIA DE EL COLLAO - PUNO",EL COLLAO,ILAVE,-16.2344765,-69.6749664,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2168927,"CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO LA LOCALIDAD DE QQUEPA, DISTRITO DE PUCARA, PROVINCIA DE LAMPA, DEPARTAMENTO PUNO",LAMPA,PUCARA,-15.068859,-70.4496726,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189450,"INSTALACION DE SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL SECTOR HUARA HUARA DE LA COMUNIDAD CAMPESINA SICUYANI, DISTRITO DE ZEPITA - CHUCUITO - PUNO",CHUCUITO,ZEPITA,-16.4970626,-69.1901129,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2171246,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE LACACHI DEL CENTRO POBLADO DE TOTORANI, DISTRITO DE ACORA - PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189446,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LAS PARCIALIDADES DE QUIMBALITA Y CONCEPCION INGENIO, DISTRITO DE HUACULLANI - CHUCUITO - PUNO",CHUCUITO,HUACULLANI,-16.6302449,-69.3222231,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2619483,"RENOVACION DE CAPTACION DE AGUA  Y LÍNEA DE CONDUCCIÓN EN EL(LA) SISTEMA DE AGUA POTABLE DE LA CIUDAD DE JULI DEL  DISTRITO DE JULI, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,JULI,-16.21334068752217,-69.45927530232669,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2626158,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN PTAR DE LA LOCALIDAD DE MACARI   DISTRITO DE MACARI DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,MELGAR,MACARI,-14.767911650710971,-70.8927360344075,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2705046,"REPARACION DE SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES EN EL(LA) PTAR CHUPA EN LA LOCALIDAD DE CHUPA DISTRITO DE CHUPA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,CHUPA,-15.1086605917826,-69.9803789570961,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2715475,"CONSTRUCCION DE CAMARA DE TRATAMIENTO, LINEA DE IMPULSION, CAPTACION DE AGUA  Y RESERVORIO ADEMÁS DE OTROS ACTIVOS EN EL(LA) LAS COMUNIDADES DE APISSI, PESQUERIA Y PUCAMOCCO  DISTRITO DE ARAPA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,ARAPA,-15.188050646409264,-70.13117227664839,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2728380,"REPARACIÓN DE CAPTACION DE AGUA  Y LINEA DE CONDUCCION EN EL(LA) SISTEMA DE AGUA POTABLE EN EL SECTOR DE BELEN DEL  DISTRITO DE SAN JUAN DEL ORO, PROVINCIA SANDIA, DEPARTAMENTO PUNO",SANDIA,SAN JUAN DEL ORO,-14.225149983440025,-69.16637375671267,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2610638,"ADQUISICION DE TERRENO EN EL(LA) COMUNIDAD DE CAYATOCCO PARA REPRESAMIENTO Y CONDUCCIÓN DEL SERVICIO DE AGUA EN EL  DISTRITO DE AJOYANI, PROVINCIA CARABAYA, DEPARTAMENTO PUNO",CARABAYA,AJOYANI,-14.076769609241572,-70.20503805009352,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2475269,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE, ALCANTARILLADO SANITARIO Y TRATAMIENTO DE AGUAS RESIDUALES EN EL CENTRO POBLADO DE AYRUMAS CARUMAS DEL DISTRITO DE ACORA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO",PUNO,ACORA,-16.288191200897398,-69.9190465638915,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2103979,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO  EN LA LOCALIDAD DE KELLUYO, DISTRITO DE KELLUYO - CHUCUITO - PUNO",CHUCUITO,KELLUYO,-16.7277832,-69.2493782,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2615295,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN LA LOCALIDAD DE AYAPATA,   DISTRITO DE AYAPATA DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO",CARABAYA,AYAPATA,-13.776637367954356,-70.3226723595773,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2684916,"REPARACION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN EL(LA) LOCALIDAD DE TARACO DEL  DISTRITO DE TARACO, PROVINCIA HUANCANE, DEPARTAMENTO PUNO",HUANCANE,TARACO,-15.29607233864566,-69.9786834970271,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2649992,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE ISKA SOQUESANI DEL   DISTRITO DE PICHACANI DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,PUNO,PICHACANI,-16.14238294538351,-70.06606865081692,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2737264,"ADQUISICION DE ESTACION DE BOMBEO DE AGUA CONSTRUCCION DE CERCO PERIMETRICO EN EL(LA) SISTEMA DE AGUA POTABLE RURAL POR SISTEMA DE BOMBEO DE LA COMUNIDAD DE LACCONI  DISTRITO DE PLATERIA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PLATERIA,-15.872536784142431,-69.80588813274859,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2723512,"REPARACIÓN DE CAPTACION DE AGUA  Y LINEA DE CONDUCCION EN EL(LA) SISTEMA DE AGUA POTABLE EN LA LOCALIDAD BELEN, DISTRITO DE SAN JUAN DEL ORO, PROVINCIA SANDIA, DEPARTAMENTO PUNO",SANDIA,SAN JUAN DEL ORO,-14.224713188731345,-69.17006447631759,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2180946,"INSTALACION Y MEJORAMIENTO DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS CON EL SISTEMA BIODIGESTOR EN LA ISLA SUANA, DISTRITO DE ANAPIA - YUNGUYO - PUNO",YUNGUYO,ANAPIA,-16.3137957,-68.8528908,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2220466,"INSTALACION DE SISTEMA DE AGUA POTABLE, SANEAMIENTO Y SISTEMA DE GESTION AMBIENTAL EN LA COMUNIDAD CAMPESINA TRAPICHE, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,ANANEA,-14.6784404,-69.5352298,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2197315,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO PARA LAS LOCALIDADES DE QUENTA, CENTRO Y BAJO CHAMBALAYA, DISTRITO DE PISACOMA - CHUCUITO - PUNO",CHUCUITO,PISACOMA,-16.9081006,-69.3713066,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2238785,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE, ALCANTARILLADO Y DISPOSICIÓN DE EXCRETAS EN LA LOCALIDAD DE SAMAN Y SECTORES ., DISTRITO DE SAMAN - AZANGARO - PUNO",AZANGARO,SAMAN,-15.2915175,-70.0171834,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2457809,CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA COMUNIDAD DE PAXA DEL DISTRITO DE TIQUILLACA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO,PUNO,TIQUILLACA,-15.7977915,-70.18548,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2287878,"MEJORAMIENTO Y AMPLIACIÓN DEL  SISTEMA   DE  AGUA  POTABLE Y SANEAMIENTO EN LA  ZONA RURAL DE LA LOCALIDAD DE COPANI, DISTRITO DE COPANI - YUNGUYO - PUNO",YUNGUYO,COPANI,-16.3974869,-69.0433758,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2509672,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LAS COMUNIDADES DE AHUAYLLANI, PUSALAYA Y LOS SECTORES DEL CENTRO POBLADO DE ICHU DEL DISTRITO DE PUNO - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO",PUNO,PUNO,-15.839195489999952,-70.02916487999994,OFICIAL_ORIGINAL,EMSAPUNO S.A.,SI,SI,OFICIAL
2302259,"CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CIRCUITO DE ISLAS FLOTANTES DEL CENTRO POBLADO TURISTICO UROS CHULLUNI, DISTRITO DE PUNO, PROVINCIA DE PUNO - PUNO",PUNO,PUNO,-15.8256543,-70.0105713,APROXIMADA_LOCALIDAD,EMSAPUNO S.A.,SI,SI,APROXIMADA
2199142,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO  PAJANA SAN AGUSTIN, DISTRITO DE YUNGUYO, PROVINCIA DE YUNGUYO - PUNO",YUNGUYO,YUNGUYO,-16.2619707,-69.0349954,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2276070,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE APABUCO, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",SANDIA,SANDIA,-14.3466582,-69.4792772,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189333,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE CCACCA, DISTRITO DE ACORA, PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2627784,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EN LAS COMUNIDADES DE MARNO TACARA Y CANCHIURO   DISTRITO DE LAMPA DE LA PROVINCIA DE LAMPA DEL DEPARTAMENTO DE PUNO,LAMPA,LAMPA,-15.340422451230728,-70.38072165618776,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2599909,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE CONELLINE DEL   DISTRITO DE PATAMBUCO DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,PATAMBUCO,-14.351563996792462,-69.60209513008249,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2336732,"CREACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS EN EL SECTOR TRIUNFO SANTA MARIA DE LA COMUNIDAD DE HUANACOMAYO DEL, DISTRITO DE SAN ANTON - AZANGARO - PUNO",AZANGARO,SAN ANTON,-14.5196208,-70.2502627,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2199131,"INSTALACION DE SISTEMA DE AGUA POTABLE Y LETRINAS EN EL SECTOR PANCCA YANCAÑA , DISTRITO DE SANTA ROSA - MELGAR - PUNO",MELGAR,SANTA ROSA,-14.607427,-70.7874774,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2283660,"CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN EL SECTOR SAN BENIGNO, DISTRITO DE SAN PEDRO DE PUTINA PUNCU - SANDIA - PUNO",SANDIA,SAN PEDRO DE PUTINA PUNCO,-14.1153454,-69.0085414,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2307947,"INSTALACION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LAS COMUNIDADES DE MACHUKAIRANI, AGUA BUENA, HUANCASAYA, CATACHILLA, POSTA, OLLAGACHI DE COCHAPATA  DEL, DISTRITO DE VILQUE - PUNO - PUNO",PUNO,VILQUE,-15.765821,-70.2586427,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2248818,"INSTALACION DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE SUSTIA MUNAYPA, DISTRITO DE HUANCANE, PROVINCIA DE HUANCANE - PUNO",HUANCANE,HUANCANE,-15.1842883,-69.8235022,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2473668,"ADQUISICION DE BOMBA DE AGUA Y CÉLULAS FOTOVOLTAICAS EN EL(LA) SISTEMA DE AGUA POTABLE DEL CENTRO POBLADO JACHA PARU DEL  DISTRITO DE MOHO, PROVINCIA MOHO, DEPARTAMENTO PUNO",MOHO,MOHO,-15.360101189999964,-69.50122235999999,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2101905,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DESAGUE  EN LA ZONA NOR ESTE DE LA URBANIZACION SANTA ADRIANA II ETAPA DE LA CIUDAD DE JULIACA, , PROVINCIA DE SAN ROMAN - PUNO",SAN ROMAN,JULIACA,-15.4932314,-70.1356177,APROXIMADA_DISTRITO,EPS SEDAJULIACA S.A.,SI,SI,APROXIMADA
2276132,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO AYO, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",SANDIA,SANDIA,-14.3113672,-69.4353423,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2299423,"CREACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES VENTILLA I, VENTILLA II Y CUMO HUACULLANI, CENTRO POBLADO YOROHOCO, DISTRITO DE HUACULLANI, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO",CHUCUITO,HUACULLANI,-16.5654607,-69.320839,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2191199,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO DE CARITAMAYA, DISTRITO DE ACORA, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189453,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA LAMPA CHICO, DISTRITO POMATA - CHUCUITO - PUNO",CHUCUITO,POMATA,-16.3694998,-69.2947975,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2310847,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO ISANI (SECTORES KENTURAMAYA, ISANI CENTRAL, AMAYSAMAHUI, MACHACAUYU, KAMAÑAPATA - KALUNAMAYA Y PATACANI), DISTRIT",CHUCUITO,ZEPITA,-16.4970626,-69.1901129,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2615437,CREACION DEL SERVICIO DE AGUA POTABLE RURAL EN LA COMUNIDAD DE SAN JERONIMO DE ULLAGACHI DEL   DISTRITO DE VILQUE DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,PUNO,VILQUE,-15.713366097773347,-70.21531990304858,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2621212,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE ALTO ORURILLO  DISTRITO DE SAN JUAN DE SALINAS - PROVINCIA DE AZANGARO - DEPARTAMENTO DE PUNO,AZANGARO,SAN JUAN DE SALINAS,-15.040772696697504,-70.10109402083093,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2611866,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LA CC. SANTA CRUZ DE SINCATA  Y SECTORES DEL   DISTRITO DE NUÑOA DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,MELGAR,NUÑOA,-14.535026628646976,-70.51864567428026,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2626068,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR DE CHARUYO DEL   DISTRITO DE SAN PEDRO DE PUTINA PUNCO DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,-14.124361410900075,-69.07013538789154,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2692827,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE SEGUNDO MOROORCCO LACONI   DISTRITO DE AZANGARO DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE PUNO,AZANGARO,AZANGARO,-14.781397002302644,-70.12494393005943,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2703542,"CONSTRUCCION DE CAPTACION DE AGUA , ESTACION DE BOMBEO DE AGUA Y LINEA DE IMPULSION EN EL(LA) SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE PLATERIA DISTRITO DE PLATERIA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PLATERIA,-15.95112254151457,-69.83037839292011,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2678973,"CONSTRUCCION DE RED DE ALCANTARILLADO EN EL(LA) BARRIO INAMBARI Y BARRIO CENTRAL SANTA CRUZ DE KARKACOLLO DEL  DISTRITO DE ASILLO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,ASILLO,-14.782758959631614,-70.34547927559353,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2668694,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE QUERUMA  DE CENTRO POBLADO CASIMUYO HUALLATIRI DISTRITO DE JULI DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO,CHUCUITO,JULI,-16.25228819474414,-69.54514293704499,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2625544,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN SISTEMA DE AGUA POTABLE Y SISTEMA DE DISPOSICIÓN SANITARIA DE EXCRETAS  DE CENTRO POBLADO PAMPA YANAMAYO DISTRITO DE ALTO INAMBARI DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,ALTO INAMBARI,-14.090082537847136,-69.24320264931029,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2661895,"CONSTRUCCION DE ESTACION DE BOMBEO DE AGUA, LÍNEA DE IMPULSIÓN Y CAPTACION DE AGUA  EN EL(LA) SERVICIO DE AGUA - SECTOR JAQUE JIWATA CUCHO  DISTRITO DE PLATERIA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PLATERIA,-15.981799042026475,-69.84545985295672,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2554824,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN EL(LA) SECTOR SANTIAGO PAMPA,  DISTRITO DE ALTO INAMBARI, PROVINCIA SANDIA, DEPARTAMENTO PUNO",SANDIA,ALTO INAMBARI,-14.05114699791442,-69.1881667047429,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
